Address,Zip Code,Cuisine,Longitude,insertedAtTimestamp,Number of Reviews,Latitude,Open,Business_ID,Rating,Name
371 W 46th St,10036,mexican,-73.9905203491259,06/10/2019 16:10:53,751,40.7609037798437,N/A,WqjqHMozyW42XLTtLnKGag,4.5,La Pulperia Hell's Kitchen
67 Bayard St,10013,dessert,-73.99822,06/10/2019 16:17:23,3,40.71545,N/A,QvyCFd6WC3r5jjN6zdiB0Q,4.5,Sweet House Drinks and Desserts - Chinatown
51 5th Ave,11217,dessert,-73.9769548,06/10/2019 16:19:52,213,40.6811805,N/A,eHCc2HuFW2vHrY_wvYq0iw,4,The Chocolate Room
216 E 10th St,10003,japanese,-73.98585,06/10/2019 16:20:34,621,40.72927,N/A,y_ylOQzCP-9D_4DcUIJ3jA,4,Shabu-Tatsu East Village
25 Union Sq W 15th St,10003,korean,-73.99108,06/10/2019 16:07:12,3,40.7363,N/A,4X7Vi_iVbpI_w0oYW_ao3Q,5,Workers
381 5th Ave,11215,japanese,-73.9847132950057,06/10/2019 16:08:58,173,40.6708328473989,N/A,SUHJfh7H2NiQx8c5OWoAyQ,4.5,Sushi Yashin
544 Union Ave,11211,brunch,-73.95164,06/10/2019 16:18:45,393,40.7171,N/A,sVkwEFET38Myz3dM1uZpiw,4,Reunion
500 W 33rd St,10001,korean,-74.001388,06/10/2019 16:14:14,102,40.753754,N/A,ptWTdgSzSpH-0LD24QIH-w,4,Wild Ink
125 W 55th St,10019,seafood,-73.97922,06/10/2019 15:02:31,863,40.76368,N/A,mhhTORjUdXj-UIDjyGmhBg,4,Estiatorio Milos
349 E 13th St,10003,american,-73.98335,06/10/2019 15:05:36,51,40.73092,N/A,b3x1ORxAm9Wr5108EEe6mA,4.5,Sister Jane NYC
567 Vanderbilt Ave,11238,pizza,-73.967455,06/10/2019 16:11:29,107,40.680702,N/A,3VJwpmmeoPlCN3J5p5miEQ,4.5,Brooklyn's Homeslice Pizzeria
228 W 47th St,10036,american,-73.9854379268717,06/10/2019 16:08:48,449,40.7595053740559,N/A,ddKmJRZ3D1iS-gbZq03OWQ,4,Friedmans
72 Piermont Rd,07670,korean,-73.9627647,06/10/2019 14:47:11,26,40.9307987,N/A,96PqOt1hKYrbajf9HuwSeg,4.5,Myung Ga Won
356 Varick St,07302,thai,-74.04809,06/10/2019 16:19:08,31,40.7209,N/A,5_9jnbe_izc3l9tbG_QdvA,4.5,Ghost Truck Kitchen
6025 Broadway,10471,mexican,-73.8977337,06/10/2019 15:38:54,85,40.891321,N/A,j1lE04LqafT-t42AxhC-MQ,3.5,Santa Fe Grill & Bar
217 Main St,07643,seafood,-74.04195,06/10/2019 15:00:45,307,40.85194,N/A,ndEI24nqwgaHg7yb03BOdg,4,Segovia Steakhouse & Seafood
158 W 55th St,10019,chinese,-73.98065,06/10/2019 16:02:09,837,40.7639799,N/A,neQM053ovAOrf1sVSAPI9w,4,Radiance Tea House and Books
9 W 53rd St,10019,american,-73.9767725608521,06/10/2019 16:18:10,969,40.7610060884932,N/A,_LJFf9YqpYxvExTvVxb7Rw,4.5,The Modern
536 W 30th St,10001,pizza,-74.0028630214385,06/10/2019 15:40:24,16,40.75299342525,N/A,BJBa4cOUkPdVilj41La_yw,4,Via Trenta Pizzoteca
198 Union Ave,11211,pizza,-73.9501648,06/10/2019 16:01:38,145,40.706295,N/A,wqXnUldj2H2XMa_frZxcwQ,4,Evil Olive Pizza Bar
499 Washington Blvd,07310,mexican,-74.03594,06/10/2019 15:00:12,86,40.72598,N/A,zT93JCAGIuHkLaD2YenUgQ,3.5,Los Cuernos
788 Manhattan Ave,11222,pizza,-73.95282,06/10/2019 16:16:08,61,40.7275599,N/A,_t_9AvsUCIsAvxoNSv_DmA,4,Italy Pizza
1 1st Stamford Pl,06902,american,-73.5503540039062,06/10/2019 15:12:11,8,41.0432624816895,N/A,L67F7lCiRtO9lkG1wYWN_Q,3,Senses
105 Mulberry St,10013,pizza,-73.99855,06/10/2019 16:16:05,230,40.71735,N/A,mtmEa4vFYa764G97sqQ9dQ,4.5,Sapori D'Italia
186 Ave A,10009,korean,-73.9813,06/10/2019 15:14:13,124,40.72886,N/A,1ozuYD1HTa4u2F_NR9uUJg,4.5,Gomi Korean Wine Bar
5 Mott St,10013,chinese,-73.9989484,06/10/2019 16:13:04,948,40.7138543,N/A,tguMh2GgOcU9fu6WN3dqpw,4,The Original Buddha Bodai 佛菩提 Kosher Vegetarian Restaurant
217 Thompson St,10012,dessert,-73.99922,06/10/2019 16:03:40,144,40.72912,N/A,DjKAV1M7HWGGyzsfqUrcFw,4.5,Debutea
384 Grand St,10002,mexican,-73.98763,06/10/2019 16:13:18,339,40.7165,N/A,ir1jLDagZiMaHo7My4oUDg,3.5,La Flaca
1240 Ave of the Americas,10020,dessert,-73.980564548757,06/10/2019 16:19:44,2390,40.7592651914885,N/A,iks1xNyp-uZnaeunOM2UPg,3.5,Magnolia Bakery Rockefeller Center
372 Lafayette St,10012,healthy,-73.993962,06/10/2019 14:44:30,160,40.727156,N/A,ElngKkPciE61tzzPgoYFhQ,4,Honeybrains
162 Ave B,10009,seafood,-73.9799581110408,06/10/2019 16:05:33,73,40.7270061842058,N/A,U8C69ISrhGTTubjqoVgZYg,4,Maiden Lane
811 53rd St,11220,korean,-74.0046846944427,06/10/2019 16:21:18,506,40.6389709339157,N/A,16heVvLqYfLpl8mC1RN3Bg,4.5,Laojie Hotpot
542 3rd Ave,10016,american,-73.97728,06/10/2019 16:18:09,43,40.74717,N/A,AsCEdN4DlJsfIvA3H_jrAw,4.5,Tenho Ramen
320 Bergen Blvd,07022,korean,-73.99984,06/10/2019 16:21:14,129,40.82018,N/A,AARX21qWWgGK7KsJM_3ZCA,4.5,The Cast Iron Pot 2
102 Hudson St,07030,thai,-74.029991,06/10/2019 16:16:50,258,40.737459,N/A,W03i9B7wZn2B5p9E_Yn5nw,3.5,T Thai
2220 Frederick Douglas Blvd,10026,dessert,-73.95338,06/10/2019 15:02:36,5,40.80662,N/A,9R_EZvDTfc32mNiCum0h8Q,5,Reena Treats
252 Franklin St,11222,brunch,-73.95822,06/10/2019 16:21:03,31,40.73461,N/A,4taegd-dJm0xGJOmqG5DtQ,4.5,Cafe Alula
880 River Rd,07020,indian,-73.9746380866244,06/10/2019 15:40:39,266,40.8254575544108,N/A,zi4fUgOwwGB5PYR2xq0OCQ,4,Namaste India
91 Bayard St,10013,vietnamese,-73.999336,06/10/2019 16:21:35,30,40.71583,N/A,nAcVK-Y1_ojsRF_04o-x-A,4,Yin Ji Chang Fen Rice Roll
277A Van Brunt St,11231,seafood,-74.0105960311045,06/10/2019 16:14:57,150,40.6791804832269,N/A,RtZqb7vPLnD0TbP37b8zeg,4,Kevin's
265 Canal St,10013,japanese,-74.00102,06/10/2019 16:01:34,14,40.71897,N/A,J3HOkXHSZOueV8JvmergrA,4.5,Lost In The Sauce
1790 Eastchester Rd,10461,vietnamese,-73.8447121158242,06/10/2019 16:05:14,28,40.8488093126793,N/A,sDQ25GOwrgujAUnr0M9gCQ,4,Monte Grab & Go Market
23-38 31st St,11105,korean,-73.91396,06/10/2019 16:18:53,7,40.77379,N/A,eEaStcE-uifH4Yp93kx1Gw,5,Joon's Kitchen
68 East Putnam Ave,06830,seafood,-73.6242754,06/10/2019 15:12:38,79,41.0326756,N/A,i7QLtK7SzKHUSzI8TsYC1Q,3.5,Asiana Cafe
1296 Palisade Ave,07024,korean,-73.9757995605469,06/10/2019 16:21:22,134,40.8399467468262,N/A,KHxfOFf3FzYXJKI8SQx5MA,4,Taste 1080
7410 Broadway,07047,healthy,-74.003187,06/10/2019 16:07:01,39,40.796093,N/A,BdOvP6F8_9GKb2bnt9EDdw,4.5,The Modern Spin
21-02 30th Ave,11102,italian,-73.92776,06/10/2019 16:12:58,667,40.76961,N/A,WEhkGLKlj-5X1pq_07Syaw,4,Vesta
212 Ave A,10009,korean,-73.9805949,06/10/2019 16:03:21,606,40.7298105,N/A,iXmDaPsgylG1kHPLli15MQ,4,Fat Buddha
2071 7th Ave,10027,thai,-73.94867,06/10/2019 15:08:53,117,40.80785,N/A,CvSOAN2WWzLRGND4vN1xtA,3,A1 Asian Fusion
1210 Washington St,07030,seafood,-74.0268902,06/10/2019 15:44:55,203,40.7516585,N/A,jM1A6Ka9F7g0I9w7T7HiRA,4.5,Stingray Lounge
1297 Long Ridge Rd,06903,seafood,-73.570488,06/10/2019 15:12:37,98,41.11233,N/A,47MIBAxRxmrPgMVajH9piw,4,Madonia Restaurant & Bar
235 E 53rd St,10022,chinese,-73.96799,06/10/2019 16:06:09,76,40.75721,N/A,YY-qRDgWpHM4Rf7PZ2zwmw,4,Little Tong Noodle Shop
547 6th Ave 14 St,10011,healthy,-73.9968139,06/10/2019 15:38:35,85,40.738083,N/A,ZzEkQtY5YVCmqMtg8pkCLw,4,Green Symphony
1150 Broadway,10010,brunch,-73.98878,06/10/2019 15:38:36,889,40.74424,N/A,Xd_l7jtUAZZAAvK8-mI2Jw,4,The Smith
40 W 56th St,10019,chinese,-73.97653,06/10/2019 16:17:51,254,40.76292,N/A,sR-KTsDa4vafaDak9Ik2sQ,3.5,Hunan House
246 W 38th St,10018,american,-73.99039,06/10/2019 16:18:10,805,40.75409,N/A,Z65cd3Z7JvwK8TnSVg-cfA,4,District Tap House
887 5th Ave,11232,american,-74.00361,06/10/2019 16:08:48,5,40.65136,N/A,hoFFLXMh97a7U8TgO7spcg,5,Mama Tere Taverna
7212 Bergenline Ave,07047,mexican,-74.0095881745219,06/10/2019 16:06:13,10,40.7976921462856,N/A,yv62UKpzZNJCPiuiwNibNg,4,Charro Mexicano Restaurant & Bakery
114 W 47th St,10036,mexican,-73.9831455,06/10/2019 16:10:55,9,40.75811,N/A,HotAOU7WRHZcxpppEDwnfg,4,Taco Dumbo
480 Amsterdam Ave,10024,american,-73.97653,06/10/2019 16:08:52,108,40.7859,N/A,OBx6NwNScuENCclIK8H5Ow,4,JG Melon
8 W 36th St,10018,korean,-73.98442,06/10/2019 14:44:52,333,40.74997,N/A,EKkHfSYTm266-ZBve3SdgA,4.5,Yoon Haeundae Galbi
243 W 14th St,10011,seafood,-74.0016006497376,06/10/2019 14:45:30,452,40.7395099255823,N/A,NGcz0alNBJVnirAL-r8K9g,4.5,Hot N Juicy Crawfish
355 W 16th St,10011,mexican,-74.0035781860352,06/10/2019 16:08:34,641,40.7421414364183,N/A,o-KRgyTJoM4EM-K-rwe86w,3.5,Bodega Negra
270 Bleeker St,10014,chinese,-74.00319,06/10/2019 15:40:14,42,40.73138,N/A,sQw7aEos_0FmO0UFtrJokg,4.5,Clay Pot - West Village
4480 Broadway,10040,chinese,-73.9319991019366,06/10/2019 15:00:57,20,40.8577976485116,N/A,XgvW66el1VraHx-CuLjEIg,3.5,No. 1 Restaurant
212 West 1st St,10550,dessert,-73.84598,06/10/2019 16:05:48,1,40.90908,N/A,nvgsNlEou5i9bDXZs64glg,5,Ozzies ice cream & things
810 Newark Ave,07306,indian,-74.0657707092621,06/10/2019 16:14:48,390,40.7358078362318,N/A,P5mFtOSiQmplOj0yVP13PQ,3.5,Rasoi Restaurant
4810 8th Ave,11220,vietnamese,-74.00304,06/10/2019 16:19:18,133,40.64211,N/A,f86bFN-WQa75JnOrAy6CKQ,3.5,Gia Lam
83 W 115th St,10026,chinese,-73.94974,06/10/2019 15:40:46,6,40.80127,N/A,siWkEWRj6ipcMMY5EGWPrQ,3.5,Number 1 Chinese Restaurant
533 Grand St,11211,brunch,-73.95003,06/10/2019 16:18:45,1234,40.71118,N/A,TIjtmaeUZexPZvcBz73VCw,4,Le Barricou
91 1st Ave,10003,indian,-73.986686,06/10/2019 15:42:30,590,40.726261,N/A,NzU2hb0z0jGEOOv0-zTLEQ,4,Sigiri
541 9th Ave,10018,seafood,-73.99367,06/10/2019 16:21:55,54,40.75731,N/A,IXqVZN2ox9yrEhi_o3dVqA,4,Sea Breeze Fish Market
149 A Anderson Ave,07022,mexican,-73.99753,06/10/2019 15:38:53,1,40.81427,N/A,WLENmipCxOHE7-LIkOqoMA,5,Taqueria Mexico 149
610 8th Ave,10018,chinese,-73.9907654374838,06/10/2019 15:05:14,381,40.7555654203146,N/A,6kCo3xb87Sc3Aa5ZSWzNnw,3.5,Kung Fu Kitchen
489 3rd Ave,10016,brunch,-73.97835,06/10/2019 16:09:34,176,40.74513,N/A,1leTPuX7hcmWMlJeHNpKvA,4,Wattle Cafe
1237 1st Ave,10065,chinese,-73.9585727685255,06/10/2019 16:02:10,187,40.7645621771246,N/A,bAPDGHHaLZs-XEFk7ZXGVA,3.5,Spice Saigon
254 36th St,11232,korean,-74.0082717,06/10/2019 16:03:22,40,40.6564113,N/A,5DubGsDTQYkdNf4nEYsfag,4.5,Ejen Korean Comfort Food
47 Stone St,10004,american,-74.0105259,06/10/2019 16:02:16,116,40.7043756,N/A,2Mia4J1QKd247oh2IkuEdg,3.5,The Cauldron NYC
267 Degraw Ave,07666,indian,-74.0214699,06/10/2019 15:39:11,1,40.87577,N/A,ix1GGoQL_n2OGhMoMW2mzA,2,Masala Cafe
23 Putnam Ave,10573,italian,-73.65912,06/10/2019 14:41:11,39,41.01323,N/A,QSRUsY49GulAYL1sStwhOg,3.5,Franks Pizzeria and Restaurant
46-33 Vernon Blvd,11101,italian,-73.9528775638914,06/10/2019 16:02:06,180,40.7458575124991,N/A,e7jRn5TNlF84k7PuvJ1MOA,3.5,Manducatis Rustica
80-07 37th Ave,11372,american,-73.8860056,06/10/2019 16:04:05,203,40.7496944,N/A,57joDNvKR4nd05PqNcgzKA,4,Emoji Burger
246 W 18th St,10011,brunch,-74.00007,06/10/2019 16:04:45,1086,40.74175,N/A,MctQwL9Mp5X7DJk13VoERg,4,Westville Chelsea
689 Lenox Ave,10037,healthy,-73.9364389139661,06/10/2019 15:01:30,95,40.8200624492871,N/A,gmJEBBWAKD8zSfBIdJfrsA,4,Sweet Mama's Soul Food Restaurant & Salad Bar
501 W 51st St,10019,italian,-73.9914178848267,06/10/2019 16:19:58,295,40.7654289685161,N/A,0axnkZlDiQcJVc06DDXxGQ,4,Ristorante Il Melograno
251 E Tremont Ave,10457,healthy,-73.903882,06/10/2019 15:39:01,1,40.849089,N/A,lVifyWPmMDGxvlBD7QpGNA,3,Yanna Healthy Snacks Juice & Salad Bar
89 East Gunhill Rd,10467,healthy,-73.8794161271287,06/10/2019 15:08:25,61,40.8817454174423,N/A,_Oo-avvM4zdLFDqwrLsrIw,4,Tasty Picks
250 E 52nd St,10022,korean,-73.96815,06/10/2019 16:21:13,141,40.75611,N/A,479rycCXZojMT9S0cl8Oxg,4,Yakiniku Gen
4484 Broadway,10040,pizza,-73.93178,06/10/2019 15:08:19,108,40.85758,N/A,bx-XYt1nO49jgtItEsqrxQ,4,Wahizza
416 Church Ave,11218,thai,-73.9760518446565,06/10/2019 16:16:42,159,40.644041754256,N/A,_zRVdCfUcx1cwseFycSQdQ,4.5,Thai Farm Kitchen
20 Spring St,10012,brunch,-73.9950757664721,06/10/2019 16:18:46,137,40.7213813139202,N/A,npiIhpcWePbVT3JYEcy3zg,4,Wayan
273 Mott St,10012,thai,-73.99479,06/10/2019 16:19:09,67,40.7239,N/A,dJYc9Hi0KJRMqCkCJOxC-w,3,Sakura Sushi & Thai Cuisine
121 Hudson St,10013,chinese,-74.0087721,06/10/2019 16:01:25,379,40.7201045,N/A,PGeL1b4xNJggpZsHEGoxjg,3,Mr Chow
5TH Ave,10029,healthy,-73.951042,06/10/2019 16:21:00,46,40.795163,N/A,0dG6Qqw0TZDYInWPOhDBGQ,4,Maoz Vegetarian
43 W 27th St,10001,italian,-73.98985,06/10/2019 16:19:54,81,40.74519,N/A,O5S9rhY63YPGiQeUcn7PKA,4.5,Cardoncello DiVino
48 S 4th St,11211,mexican,-73.9663587,06/10/2019 15:37:35,30,40.7128339,N/A,P5gcdU1DX9M1V4W-V9o-wg,4.5,The Bear
717 E Palisade Ave,07632,healthy,-73.95137,06/10/2019 16:03:16,136,40.88118,N/A,7QDe7iTmynQWzUhfxxf87A,3.5,Brownstone Pancake Factory
83-38 Woodhaven Blvd,11385,mexican,-73.8557038083673,06/10/2019 16:02:12,272,40.7022312,N/A,bNPYPLuCjnRvRuL56otJiw,4,Don Tequila Urban Cantina
297 Broadway,11211,pizza,-73.9579689176547,06/10/2019 16:01:37,2,40.7085545735202,N/A,bn8YdZaJ_bAfUHxDztZ5xw,4.5,99c Pizza
50 Macdougal St,10012,american,-74.00243,06/10/2019 16:08:44,464,40.727303,N/A,JnFV_qz7uWbLTY80K89J7Q,4,Emmett's
250 Degraw Ave,07666,korean,-74.021122,06/10/2019 15:01:44,524,40.875095,N/A,ZS49AhOMRPFH_3mQd_qA7A,4.5,Peck Peck Korean Style Chicken
2925 Avenue H,11210,healthy,-73.9479904174805,06/10/2019 16:20:53,69,40.6316833496094,N/A,gUXyOCzIqxhCFTTirhAZqQ,3,Ovi's Place
744 9th Ave,10019,japanese,-73.98852,06/10/2019 16:04:17,400,40.76352,N/A,T1bgtJcjtc-6xykWqBRfUw,4,Mentoku
170 Bleecker St,10012,chinese,-74.00061,06/10/2019 16:02:09,156,40.72878,N/A,EZo6MdrZ_EH_MzUl93xkyA,4.5,Junzi Kitchen
864 Madison Ave,10021,dessert,-73.9663760711639,06/10/2019 16:02:03,1860,40.7707702252517,N/A,_DcfYjnGffQI3iP1Be0kdA,4.5,Ladurée Madison Ave
110 Bedford Ave,11249,brunch,-73.9555259,06/10/2019 16:14:08,368,40.720019,N/A,Isda3V_1L9cjkJ2Jiz8dhw,3.5,The Bedford
3205 Broadway,11106,chinese,-73.9243148820204,06/10/2019 16:03:45,202,40.7615513755699,N/A,AEkpyAGcVe5NgH2Nb7fCNQ,3.5,Nuevo Jardin De China Restaurant
181 Clinton St,10002,chinese,-73.9871851439696,06/10/2019 16:01:26,13,40.7151158270862,N/A,9jMek1KMCVXlRZJQWTCbxA,3,May May Kitchen
2559 3rd Ave,10451,pizza,-73.92707,06/10/2019 15:08:14,34,40.81153,N/A,rrS9TQI7EFooO8mIcbQxDA,4,Angies Cafe & Pizza
1371 E Putnam Ave,06870,pizza,-73.573222,06/10/2019 15:12:20,17,41.043305,N/A,eEwWxOTQRjDxTX4HK2I3yA,3,Taco Bell
29-02 23rd Ave,11105,dessert,-73.913842,06/10/2019 16:15:11,102,40.77492,N/A,ILiLFT5n_aln3gsZs8R0Bw,5,Gelato & Co
2126 2nd Ave,10029,mexican,-73.94069,06/10/2019 16:20:16,334,40.79271,N/A,BxnrBKdLwdaEXyq97uxgKg,4.5,Cascalote Latin Bistro
215 W 85th St,10024,chinese,-73.97647,06/10/2019 14:58:39,565,40.78752,N/A,ojbH3wnRu050hRhkmoxRiA,4,Han Dynasty
9 Jones St,10014,seafood,-74.00222,06/10/2019 16:19:33,90,40.73235,N/A,9LJJRCx9RF7jyaaM2Xhq6g,4.5,Voula
679 Anderson Ave,07010,american,-73.986687,06/10/2019 16:06:23,209,40.828618,N/A,xdMdBVzffvtuT22sMbdh3A,4,Sedona Taphouse
4301 Park Ave,07087,dessert,-74.019702449441,06/10/2019 16:08:10,41,40.7759488964411,N/A,ZZ-zJbCLfXCNXZgKq3Shcw,4.5,Two Crepes
60 W 23rd St,10010,healthy,-73.9923,06/10/2019 16:16:16,845,40.74252,N/A,p3E_1wktqB-Z4qtqqO9F-A,4,Terri
136-20 Roosevelt Ave,11354,thai,-73.8291799,06/10/2019 16:05:05,21,40.75933,N/A,kLvz8Erjz296xNC4huUxfQ,4,Thai Express
71 West 71st St,10023,italian,-73.97888,06/10/2019 16:12:53,132,40.77668,N/A,yQ7K4uFnxXxpBVbnOSR8kA,4,Polpette 71
40-03 149th Pl,11354,korean,-73.81499,06/10/2019 16:04:53,24,40.76334,N/A,aIRRmdFXpmNykCu_tevaDA,5,Chingunae Pocha
175 Kent Ave,11211,pizza,-73.9637027,06/10/2019 16:18:29,34,40.717953,N/A,6ECcDYsRgmfv0eKXk-c11Q,4.5,La Nonna Krispy Krust Pizza
15 Grand Ave,07650,korean,-74.00523,06/10/2019 16:05:01,94,40.84423,N/A,SDsNa637zBH5KsUtfrRkqg,4,Exit 201
46 W Palisade Ave,07631,mexican,-73.97715,06/10/2019 16:02:58,146,40.894913,N/A,ng647hYAjWC4XANaACiPXA,3.5,Taqueria Los Gueros
144 W 4th St,10012,healthy,-74.0005102638063,06/10/2019 16:18:43,557,40.7313398845326,N/A,kqJApXkfFn42SZZG7QTc4w,4,Go Zen
32 St Marks Pl,10003,pizza,-73.988487,06/10/2019 16:11:29,589,40.72866,N/A,f_cPl8sxSbVxdEivg0DAFw,3.5,2 Bros Pizza
239 E 53rd St,10022,japanese,-73.96774,06/10/2019 15:38:04,414,40.75725,N/A,l_RAv09V67j-Hm9dyZxWhw,4,Tomi Jazz
92 W Houston St,10012,seafood,-74.00004,06/10/2019 16:05:38,206,40.72721,N/A,1vAMfzO6i89lDayBT1zlLA,4,The Folly
550 3rd Ave,10016,chinese,-73.97728,06/10/2019 15:38:25,327,40.74744,N/A,wDuf4Qz9qsC62amLZgWNJQ,4,Little Alley
63 Clinton St,10002,pizza,-73.98514,06/10/2019 15:39:52,284,40.71951,N/A,EYSIZX7b6Sp6TNc_KNvn7Q,4,Speedy Romeo
31 W 46th St,10001,indian,-73.98029,06/10/2019 16:03:34,1,40.75669,N/A,XBZkwp9lNsZfjD3ejBE7Yw,5,chandni restaurant
98 E 53rd St,10022,vietnamese,-73.971868,06/10/2019 15:02:04,84,40.758301,N/A,-Exv1AEsaKU6Cdb2TO_ZUg,4,The Lobster Club
46 Mott St,10013,chinese,-73.9986442157158,06/10/2019 16:17:43,22,40.7152930293439,N/A,pNbrxyrG5d5QwRsKbu0cXg,3.5,46
270 W 36th St,10018,vietnamese,-73.9923572620061,06/10/2019 15:42:25,107,40.7532902547787,N/A,V6ry80XYdd_n__yyWN82nA,4,Angelo Grill Chicken House
2166 Frederick Douglass Blvd,10026,pizza,-73.9547390118241,06/10/2019 16:11:23,50,40.8048058390532,N/A,bZZzJ2IJiL-ZAn6qen0-xA,4,Pizza Stop
640 Third Ave,10017,mexican,-73.9750733399726,06/10/2019 15:42:55,810,40.7503161990978,N/A,1nR3kKOs938gcgnw6p5wjg,3.5,Sinigual
3864 10th Ave,10034,chinese,-73.91939,06/10/2019 16:03:50,13,40.86415,N/A,_1C9EgW9P2gqITsFvPQH4Q,2,Ten-Tan Chinese Restaurant
676 Franklin Ave,11238,healthy,-73.9564200863242,06/10/2019 16:11:34,69,40.67538992914,N/A,dIipa0PYSjJmKm6OIcqr5Q,4,Luanne's Wild Ginger Franklin
361 Graham Ave,11211,healthy,-73.944839,06/10/2019 16:18:43,164,40.715385,N/A,47J3jLkclOMXExoPoIpnag,4.5,Hummus Market
11 W 32nd St,10001,dessert,-73.986212,06/10/2019 16:08:04,405,40.747737,N/A,LzxMKnP0Zf5XoRC1VInCZg,4,Sweet Churros
71-28 Roosevelt,11372,dessert,-73.89383,06/10/2019 16:03:38,2,40.74635,N/A,dzwa-zvkW6L2ZUGyNGrmuA,5,Sweetory
448 Broad Ave,07650,korean,-73.99526,06/10/2019 16:14:18,10,40.85113,N/A,QLm3G-DUdvL_eu_y2ZXjAA,4,Jakumsung
185 St Nicholas Ave,10026,mexican,-73.95302,06/10/2019 15:38:27,193,40.8061,N/A,8p1HTzXEcC3TCbLz59xMng,4,La Diagonal
360 W 46th St,10036,japanese,-73.9901727,06/10/2019 16:18:20,36,40.760579,N/A,0eLtFI6MeEYM2rlMtcjRaQ,3.5,E.A.K. RAMEN - NY Hell's Kitchen
606 8th Ave,10018,mexican,-73.99071,06/10/2019 16:20:16,236,40.75543,N/A,V9jFJfuK3FzWCJGoY15EgQ,4,Blue Maiz
2 Gold St,10038,italian,-74.006898168681,06/10/2019 16:17:41,563,40.707555318913,N/A,DF7PV0DE9z0LM4ae6XYeYg,3.5,Harry's Italian
276 5th Ave,10001,korean,-73.9866652214984,06/10/2019 15:14:13,93,40.7458773458956,N/A,6p1hVVBEXd8jtRULoRUW5g,4,Dons Bogam Black
25 W 38th St,10018,mexican,-73.984092,06/10/2019 16:17:52,5,40.751761,N/A,puIJcBEaxcDgL6_WDZlq9w,3.5,Paloma at The Hotel Hendricks
214 E 10th St,10003,dessert,-73.9859368048935,06/10/2019 16:15:04,552,40.7293077268171,N/A,7rxg-tWPc1jK7Cikn5R86g,4,Hi-Collar
316 Columbus Ave,10023,italian,-73.9776967,06/10/2019 15:38:23,571,40.7792833,N/A,E2zKMwHhz4--dyplQ7gf8A,3.5,Pappardella
979 McLean Ave,10704,dessert,-73.8653399795294,06/10/2019 16:15:03,37,40.9027906998556,N/A,yrfwr2GaYRb-ddkTy3TJqQ,5,How Sweet It Is
61 Lexington Ave,10010,vietnamese,-73.983474,06/10/2019 16:21:34,437,40.740829,N/A,ynIx549QFj29o84y1RSGyw,4,Bao Bao Cafe
33-16 30th Ave,11103,thai,-73.9195863157511,06/10/2019 16:19:05,150,40.765992924571,N/A,toykv8K0yg8qtvZSXRQ5bg,4,Pochana Thai Kitchen
510 W 207th St,10034,dessert,-73.9194239655506,06/10/2019 15:02:39,34,40.8646006932796,N/A,pWq3YAKT4YCRxMjh7QniwA,4.5,DisFruta
131 Avenue A,10009,thai,-73.98311,06/10/2019 16:19:04,44,40.72688,N/A,vm4fi1M_fxqIdIkHAgtBaQ,4,Thai Direct Bowls
15 The Promenade,07020,brunch,-73.9899612463106,06/10/2019 16:07:09,467,40.807035300416,N/A,8RsejbiJ9Qrvk8OiJLQt9A,4,Original Pancake House
138 W 46th St,10036,indian,-73.984024,06/10/2019 16:21:53,314,40.757882,N/A,9lKYC8qs6owmBazkVR5XDA,3.5,Minar Indian Restaurant
1033 Castle Hill Ave,10472,healthy,-73.85043,06/10/2019 16:07:01,3,40.82842,N/A,BkgbEEe8h6IrQIheIRHU7Q,4.5,Best Deli & Grill
260 W 40th St,10018,brunch,-73.99012,06/10/2019 15:39:57,327,40.75558,N/A,9yc2V6zNpLG58uPV_ykBog,4,Boqueria West 40th St
37 St Marks Pl,10003,korean,-73.988094,06/10/2019 16:16:40,551,40.728833,N/A,3Rah-cvFk79duFQ83voQ5A,4,99 Favor Taste
349 Amsterdam Ave,10024,brunch,-73.97918,06/10/2019 16:04:51,355,40.7814059,N/A,8nXo6lNJlXQQIdy8Kf7J9Q,4,Tessa
324 E 57th St,10022,chinese,-73.9643376320601,06/10/2019 16:13:04,346,40.7588502019644,N/A,s25mujxKWphsyFm0Ji1xYA,3,Mr Chow
34-08 31st Ave,11106,italian,-73.92089,06/10/2019 16:20:02,1204,40.76281,N/A,f8TZ_ctcSwxwW8S69YKnwg,4.5,Il Bambino
1128 North St,10605,american,-73.7278375758163,06/10/2019 15:12:11,3,41.0019956103472,N/A,b22oGLumHA4YlOkID-_SXQ,3.5,Bistro 25
120 Smith St,11201,dessert,-73.9900535,06/10/2019 16:10:32,376,40.6877048,N/A,_G6lH3rUyhyIxXHyQWFlag,4,Bien Cuit
211 8th Ave,10011,pizza,-73.9997112751007,06/10/2019 16:09:12,61,40.7439080906573,N/A,77q5bM4bXA63BqGwN-Cy2Q,2.5,Joe's Pizza
400 Kent Ave,11211,italian,-73.9692663444951,06/10/2019 16:01:22,191,40.710766325009,N/A,bJwcf-h06wX6Yo3kVkajww,3.5,Giando on the Water
51 Lincoln Rd,11225,mexican,-73.9614267185271,06/10/2019 16:15:34,177,40.6609280639479,N/A,KhGbD1U51KKcl6frzNDa0A,3.5,Taqueria El Patron Mexican Grill
502 Washington St,07030,italian,-74.02968,06/10/2019 15:42:46,128,40.74241,N/A,gTEBtsTbny8FjSCrnPbHqw,4,Zero Otto Uno Cafe
