num,Name,Address,Postcode,Type,Latitude,Longitude,Category,Rating
733,"National Theater Workshop of the Handicapped, Inc.",535 Greenwich Street,10013,Theater,40.726917,-74.00893,cultural_center,-1
734,"Naked Angels, Ltd.",151 Bank St,10014,Theater,40.736112,-74.009053,cultural_center,-1
735,"LAByrinth, Inc.",155 Bank Street,10014,Theater,40.736095,-74.009205,cultural_center,-1
736,Museum of American Finance,48 Wall Street,10005,Museum,40.706331,-74.009396,cultural_center,-1
737,"Welltone New Music, Inc.",20 Vesey Street,10007,Music,40.711843,-74.009562,cultural_center,-1
738,"Sunset Park School of Music, Inc.",4520 4th Avenue,11220,Music,40.649111,-74.009845,cultural_center,-1
739,Triangle Arts Association,"20 Jay Street, Suite 318",11201,Visual Arts,40.718068,-74.010191,cultural_center,-1
740,"International Contemporary Ensemble Foundation, Inc.","4306 Third Avenue, 4th floor",11232,Music,40.651501,-74.010631,cultural_center,-1
741,September 11th Widows and Victim Families Association,"22 Cortlandt Street, Suite 801",10007,Museum,40.710223,-74.010897,cultural_center,-1
742,Tug Pegasus Preservation Project,83 Murray Street,10007,Museum,40.714821,-74.011107,cultural_center,-1
743,"Sons of the Revolution in the State of New York, Inc.",54 Pearl Street,10004,Museum,40.703496,-74.011375,cultural_center,-1
744,"New Stage Theatre Company, Inc.","75 Broad Street, Suite 0406",10004,Theater,40.704487,-74.011556,cultural_center,-1
745,Metro Chamber Orchestra Incorporated,8821 16th Avenue,11214,Music,40.605702,-74.011852,cultural_center,-1
746,"Kentler International Drawing Space, Inc.",353 Van Brunt Street,11231,Visual Arts,40.677105,-74.013177,cultural_center,-1
747,"Discipleship Outreach Ministries, Inc",5220 4th Avenue,11220,Music,40.645191,-74.013924,cultural_center,-1
748,"National September 11 Memorial & Museum at the World Trade Center Foundation, Inc.",200 Liberty Street,10281,Museum,40.711425,-74.015442,cultural_center,-1
749,Brooklyn Waterfront Artist Coalition,"481 Van Brunt Street, Unit 7",11231,Visual Arts,40.674365,-74.016392,cultural_center,-1
750,"Target Margin Theater, Inc.",232 52nd Street,11220,Theater,40.647469,-74.017269,cultural_center,-1
751,Waterfront Museum,"290 Conover Street, Pier 44",11231,Museum,40.675122,-74.017723,cultural_center,-1
752,Skyscraper Museum,39 Battery Place,10280,Museum,40.705869,-74.017994,cultural_center,-1
753,Folksbiene Yiddish Theatre,36 Battery Place,10280,Theater,40.705806,-74.018019,cultural_center,-1
754,Museum of Jewish Heritage ï¿½ A Living Memorial to the Holocaust,36 Battery Place,10280,Museum,40.705806,-74.018019,cultural_center,-1
755,"Bella Voce, Inc.",659 85th Street,11228,Music,40.619946,-74.021991,cultural_center,-1
756,20/20 Vision for Schools,8225 5th Avenue #323,11209,Visual Arts,40.624082,-74.024838,cultural_center,-1
757,"Pamplemousse Productions, Inc.","304 West 75th Street, #3H",10023,Music,40.631344,-74.027312,cultural_center,-1
758,"Boricua Festival Committee, Inc.","313 97th Street, #1B",11209,Music,40.615625,-74.033804,cultural_center,-1
759,"Narrows Community Theater, Inc.","97-28 Third Avenue, #527",11209,Theater,40.615504,-74.034322,cultural_center,-1
760,Ridge Chorale Inc.,80 80th Street,11209,Theater,40.629519,-74.036426,cultural_center,-1
761,League of Composers,34-29 80th Street,11372,Music,40.630333,-74.038459,cultural_center,-1
762,"Look & Listen, Inc.",34-29 80th Street,11372,Music,40.630333,-74.038459,cultural_center,-1
763,"Friends of Alice Austen House, Inc.",2 Hylan Boulevard,10305,Museum,40.615561,-74.06322,cultural_center,-1
764,Museum of Maritime Navigation and Communication,1208 Bay Street,10305,Museum,40.613825,-74.065952,cultural_center,-1
765,Verrazano Foundation,777 Seaview Avenue,10305,Visual Arts,40.579501,-74.078252,cultural_center,-1
766,"Harbor Lights Theater Company, Inc.",38 Westervelt Avenue,10301,Theater,40.646724,-74.086738,cultural_center,-1
767,Joseph Gheraldi Playwright's Theatre,252 Reid Avenue,10305,Theater,40.594306,-74.087239,cultural_center,-1
768,"Musical Chairs Chamber Ensemble, Inc.",19 Ridgefield Avenue,10304,Music,40.613055,-74.088484,cultural_center,-1
769,Wagner College Young Musician's Competition,Wagner College,10301,Music,40.615583,-74.094478,cultural_center,-1
770,"Staten Island Philharmonic Orchestra, Inc.",14 Brentwood Avenue,10301,Music,40.638956,-74.102978,cultural_center,-1
771,"Viva Voce Chamber Ensemble, Inc.",14 Brentwood Avenue,10301,Music,40.638956,-74.102978,cultural_center,-1
772,"Art Lab, Inc.",1000 Richmond Terrace,10301,Visual Arts,40.645232,-74.104674,cultural_center,-1
773,Noble Maritime Collection,1000 Richmond Terrace,10301,Museum,40.645232,-74.104674,cultural_center,-1
774,"Riverside Opera Company, Inc.","1000 Richmond Terrace, Box 2-8",10301,Music,40.645232,-74.104674,cultural_center,-1
775,Staten Island Children's Museum,"1000 Richmond Terrace, Building M",10301,Museum,40.645232,-74.104674,cultural_center,-1
776,Staten Island Institute of Arts and Sciences,1000 Richmond Terrace,10301,Museum,40.645232,-74.104674,cultural_center,-1
777,"Serenade at Historic Christ Church, Inc.",228 Bard Avenue,10310,Music,40.638936,-74.107432,cultural_center,-1
778,IlluminArt Productions,29 Putters Court,10301,Theater,40.620227,-74.107855,cultural_center,-1
779,"Jacques Marchais Center of Tibetan Arts, Inc.",338 Lighthouse Avenue,10306,Museum,40.576285,-74.138645,cultural_center,-1
780,South Asian Cultural Preservation and Education Center,115 John Street,10302,Music,40.635874,-74.143446,cultural_center,-1
781,"Enrichment Through the Arts, Inc.",11 Borman Avenue,10314,Theater,40.592473,-74.154176,cultural_center,-1
782,Saint Alban's Episcopal Church,76 Saint Alban's Place,10312,Music,40.544177,-74.161016,cultural_center,-1
783,"Theatre Rehabilitation for Youth, Inc.",58 Farragut Avenue,10303,Theater,40.621298,-74.165082,cultural_center,-1
784,Sandy Ground Historical Society,1538 Woodrow Road,10309,Museum,40.541234,-74.21656,cultural_center,-1
785,"Staten Island Chamber Music Players, Inc.",27 Storer Avenue,10309,Music,40.539203,-74.236223,cultural_center,-1
786,"Conference House Association, Inc.",298 Satterlee Street,10307,Museum,40.502357,-74.25144,cultural_center,-1
