Name,Address,Postcode,Type,Latitude,Longitude,Category
Pure Ktchn,352 West 46th St,10036,healthy,40.76053,-73.98992,restaurant
Skinny Buddha Organic Kitchen,45 E 1st St,10003,healthy,40.72379,-73.98991,restaurant
Bar Goto,245 Eldridge St,10002,japanese,40.72277,-73.98989,restaurant
Gyu-Kaku Japanese BBQ,321 W 44th St,10036,japanese,40.75908,-73.98989,restaurant
Bluestone Lane,11 Times Square,10036,healthy,40.756538,-73.989889,restaurant
Il Pesce,200 5th Ave,10010,seafood,40.74218916,-73.9898861,restaurant
Devon,252 Broome St,10002,american,40.71809,-73.98986,restaurant
Dim Sum Palace,59 2nd Ave,10003,vietnamese,40.7259,-73.98986,restaurant
Cardoncello DiVino,43 W 27th St,10001,italian,40.74519,-73.98985,restaurant
Mi Garba,129 4th Ave,10003,italian,40.73325321,-73.98984879,restaurant
Becco,355 W 46th St,10036,italian,40.76083,-73.98981,restaurant
Melt Shop,135 4th Ave,10003,healthy,40.73335883,-73.98980717,restaurant
China North Dumpling,27 Essex St,10002,chinese,40.7158,-73.9898,restaurant
Room Service,690 9th Ave,10036,thai,40.76176,-73.9898,restaurant
Ms Yoo,163 Allen St,10002,healthy,40.72121,-73.98978,restaurant
Plant Food + Wine,67 2nd Ave,10003,healthy,40.7261989,-73.989751,restaurant
Proto's Pizza,50 2nd Ave,10003,pizza,40.725353,-73.989746,restaurant
Tito Murphys,346 West 46th St,10036,mexican,40.76034,-73.989743,restaurant
Bar Verde,65 2nd Ave,10003,healthy,40.72608491,-73.98973614,restaurant
Dos Toros Taqueria,137 4th Ave,10003,mexican,40.73368155,-73.98970494,restaurant
Tender Greens,900 Broadway,10003,healthy,40.73889,-73.9897,restaurant
Ikinari Steak East Village,90 E 10th St,10003,japanese,40.73088,-73.98968,restaurant
Double Zero,65 2nd Ave,10003,pizza,40.7261288,-73.9896645,restaurant
Mission Chinese,171 E Broadway,10002,chinese,40.71386,-73.98966,restaurant
DokoDemo,89 E 4th St,10003,japanese,40.72638,-73.98964,restaurant
Westville Dumbo,81 Washington St,11201,american,40.70179693,-73.98963153,restaurant
Luke's Lobster NoMad,5 W 25th St,10010,seafood,40.74341809,-73.98962918,restaurant
BarBacon Union Square,127 4th Ave,10003,american,40.73324,-73.9896,restaurant
99 Cents Fresh Pizza,71 2nd Ave,10003,pizza,40.7264595,-73.9895782,restaurant
Inti,820 10th Ave,10019,seafood,40.767509,-73.989576,restaurant
Boi Noodles,240 W 40th St,10018,vietnamese,40.75522,-73.98957,restaurant
Rabbit House,41 Essex St,10002,japanese,40.71626,-73.98955,restaurant
Dia,58 2nd Ave,10003,pizza,40.72572,-73.98955,restaurant
The Black Ant,60 2nd Ave,10003,mexican,40.72578,-73.98952,restaurant
La Salle Dumpling Room,35 W End Ave,10023,chinese,40.7731596,-73.98951,restaurant
Bamboo Bites,87 Ludlow St,10002,vietnamese,40.71835,-73.9895,restaurant
Lazzara's Pizza,221 W 38th St,10018,pizza,40.754057,-73.989497,restaurant
Ferris,44 W 29th St,10001,american,40.74631,-73.98948,restaurant
Golden Forest,353 Grand St,10002,chinese,40.7167,-73.98945,restaurant
Izakaya NoMad,13 W 26th St,10010,japanese,40.74409,-73.98945,restaurant
Mamasita Bar & Grill,818 10th Ave,10019,mexican,40.76733,-73.98945,restaurant
Front Street Pizza,80 Front St,11201,pizza,40.70244,-73.98943,restaurant
Sauce,78 Rivington St,10002,italian,40.72051218,-73.98940029,restaurant
Legasea Seafood Brasserie,485 7th Ave,10018,seafood,40.75238,-73.98939,restaurant
Taladwat,714 9th Ave,10019,thai,40.76262,-73.98936,restaurant
Juice Press,151 W 34th St,10001,healthy,40.75107225,-73.9893147,restaurant
Obicà Mozzarella Bar Pizza e Cucina,928 Broadway,10010,pizza,40.7400486,-73.9893018,restaurant
ABC Cocina,38 E 19th St,10003,mexican,40.73796998,-73.9892807,restaurant
Yakitori Taisho,5 St Marks Pl,10003,japanese,40.729535,-73.9892642,restaurant
Inday,1133 Broadway,10010,healthy,40.7434986,-73.9892206,restaurant
Restaurant Ukiyo,239 E 5th St,10003,japanese,40.72699,-73.98922,restaurant
Vegan Food Court,12 St Marks Pl,10003,healthy,40.729113,-73.989209,restaurant
Cooper's Craft & Kitchen,87 2nd Ave,10003,american,40.72704,-73.9892,restaurant
La Pecora Bianca,1133 Broadway,10010,italian,40.74358,-73.9892,restaurant
Wildair,142 Orchard St,10002,american,40.71972298,-73.98919772,restaurant
Village Yokocho,8 Stuyvesant St,10003,japanese,40.7298,-73.9891899,restaurant
Rancho Tequileria,741 9th Ave,10019,mexican,40.763717,-73.989189,restaurant
Klong,7 St Marks Pl,10003,thai,40.729507,-73.989181,restaurant
El Diablito Taqueria,60 E 3rd St,10003,mexican,40.72504,-73.98917,restaurant
MAKIINNY,32 E7th St,10003,thai,40.72831,-73.98914,restaurant
Home's Kitchen Chinese Restaurant,22 E 21st St,10010,chinese,40.73944,-73.98913,restaurant
Neapolitan Express,512 7th Ave,10018,pizza,40.75338,-73.98913,restaurant
Joe Allen,326 W 46th St,10036,american,40.76005,-73.98913,restaurant
Kotobuki Manhattan,56 3rd Ave,10003,seafood,40.731107,-73.98912,restaurant
Meet Noodles,50 3rd Ave,10003,vietnamese,40.73097,-73.9891,restaurant
Rezdôra,27 E 20th St,10003,italian,40.73901,-73.9891,restaurant
Diller,357 Grand St,10002,american,40.716465,-73.989078,restaurant
Contra,138 Orchard St,10002,american,40.719878,-73.989063,restaurant
Thailand Cafe,95 2nd Ave,10003,thai,40.72726,-73.989059,restaurant
Blockheads,60 3rd Ave,10003,mexican,40.73123,-73.98905,restaurant
Mr. Taka Ramen,170 Allen St,10002,japanese,40.72128,-73.98903,restaurant
Sottocasa Pizzeria,298 Atlantic Ave,11201,italian,40.688285,-73.989006,restaurant
Udon West,11 St Marks Pl,10003,japanese,40.729424,-73.989004,restaurant
Fresh From Hell,326 W 47th St,10036,healthy,40.7608265,-73.9889803,restaurant
Boilery - East Village,58 3rd Ave,10003,seafood,40.73112,-73.98898,restaurant
Laut Singapura,31 E 20th St,10003,thai,40.73895,-73.98896,restaurant
Trapizzino,144 Orchard St,10002,italian,40.72043,-73.98894,restaurant
Zen Ramen & Sushi,150 W 36th street,10018,japanese,40.75185,-73.98892,restaurant
The Bao,13 St Marks Pl,10003,chinese,40.72939,-73.9889199,restaurant
Champion Pizza- Ludlow,101 Ludlow St,10002,pizza,40.71931,-73.98889,restaurant
ABCV,38 E 19th St,10003,healthy,40.73790398,-73.98887401,restaurant
Hasaki,210 E 9th St,10003,japanese,40.729682,-73.988868,restaurant
Hou Yi Hot Pot,97 2nd Ave,10003,vietnamese,40.72726,-73.98886,restaurant
Calexico - East Village,99 2nd Ave,10003,mexican,40.72732,-73.98883,restaurant
SUGARFISH by sushi nozawa,33 E 20th St,10003,japanese,40.73901,-73.98882,restaurant
82 Stanton,82 Stanton St,10002,american,40.721701,-73.988817,restaurant
Petisco Vegano,189 E Broadway,10002,healthy,40.713928,-73.988805,restaurant
‘ritas,756 9th Ave,10019,mexican,40.76333319,-73.98879961,restaurant
The Meatball Shop,84 Stanton St,10002,italian,40.721651,-73.988746,restaurant
The Jin,856 10th Ave,10019,korean,40.76857,-73.98874,restaurant
Pizza Beach,167 Orchard St,10002,pizza,40.72134,-73.988731,restaurant
886,26 Saint Marks Pl,10003,thai,40.72877,-73.98873,restaurant
wagamama - nomad,210 5th Ave,10010,vietnamese,40.74336,-73.98873,restaurant
Frank,88 2nd Ave,10003,italian,40.72684832,-73.9887172,restaurant
Harding's,32 E 21st St,10010,american,40.7393229,-73.9887163,restaurant
The Little Beet,1140 Broadway,10001,healthy,40.74393,-73.9887,restaurant
Margarita Bar NYC,709 8th Ave,10036,mexican,40.759132,-73.9886919,restaurant
Rawsome Treats,158 Orchard St,10002,healthy,40.7208687,-73.98867395,restaurant
Cheese Grille,188 Allen St,10002,american,40.7219115,-73.9886709,restaurant
Craft,43 E 19th St,10003,american,40.73818,-73.98866,restaurant
Una Pizza Napoletana,175 Orchard St,10002,pizza,40.72175,-73.98864,restaurant
sweetgreen,1164 Broadway,10001,healthy,40.74480324,-73.98863778,restaurant
Jasper's Taphouse + Kitchen,761 9th Ave,10019,american,40.764266,-73.9886122,restaurant
Ageha Sushi,767 9th Ave,10019,japanese,40.764529,-73.988597,restaurant
Szechuan Mountain House,23 St Marks Pl,10003,chinese,40.72911,-73.98858,restaurant
Rocco's Tacos & Tequila Bar,339 Adams St,11201,mexican,40.69319597,-73.98857989,restaurant
Rex,864 10th Ave,10019,vietnamese,40.768877,-73.98857882,restaurant
Rosario's Pizza,173 Orchard St,10002,pizza,40.72159,-73.98857,restaurant
Lil' Frankie's,19 1st Ave,10003,pizza,40.723625,-73.988555,restaurant
Boilermaker,13 First Ave,10003,american,40.72345,-73.98855,restaurant
NaNa Thai Street,31 E 21st St,10010,thai,40.73954,-73.98854,restaurant
Justino's Pizzeria,881 10th Ave,10019,pizza,40.76945,-73.98854,restaurant
Set L.E.S,127 Ludlow St,10002,vietnamese,40.71984954,-73.98853183,restaurant
Mentoku,744 9th Ave,10019,japanese,40.76352,-73.98852,restaurant
Bei Jing Chinese Foods,860 10th Ave,10019,chinese,40.768619,-73.98851,restaurant
Divya's Kitchen,25 1st Ave,10003,indian,40.72378,-73.98849,restaurant
2 Bros Pizza,32 St Marks Pl,10003,pizza,40.72866,-73.988487,restaurant
Kaikagetsu NYC,162 Orchard St,10002,japanese,40.72104,-73.98848,restaurant
Claw Daddy's,185 Orchard St,10002,seafood,40.722071,-73.98847,restaurant
Taco Dumbo,56 Prospect St,11201,mexican,40.700601,-73.988467,restaurant
Kenka,25 St Marks Pl,10003,japanese,40.72913,-73.988465,restaurant
Luke's Lobster Times Square,700 8th Ave,10036,seafood,40.75874,-73.98846,restaurant
The Juice Shop,345 Adams St,11201,healthy,40.69272,-73.98845,restaurant
San Marzano Pasta Fresca,117 Second Ave,10003,italian,40.727989,-73.98845,restaurant
Beyond Sushi,134 West 37th St,10018,healthy,40.75247,-73.98845,restaurant
Norm's Pizza,345 Adams St,11201,pizza,40.69262442,-73.98844499,restaurant
Hell's Kitchen,754 9th Ave,10019,mexican,40.76388234,-73.9884334,restaurant
Cosme,35 E 21st St,10010,mexican,40.739691,-73.988428,restaurant
Otafuku,220 E 9th St,10003,japanese,40.729486,-73.98841,restaurant
Benemon,108 E 4th St,10003,korean,40.72551,-73.98838,restaurant
Jiang Diner,309 E 5th St,10003,korean,40.72665,-73.98838,restaurant
99 Cent Pizza,177 E Houston St,10002,pizza,40.72266666,-73.98837116,restaurant
Lan Sheng Restaurant,128 W 36th St,10018,chinese,40.75171419,-73.98836034,restaurant
John's of Times Square,260 W 44th St,10036,pizza,40.75823,-73.98836,restaurant
Haveli Restaurant,100 2nd Ave,10003,indian,40.727119,-73.988349,restaurant
Ramen Ishida,122 Ludlow St,10002,japanese,40.71959,-73.98834,restaurant
B Side Pizza & Wine Bar,370 W 51st St,10019,italian,40.76394,-73.9883399,restaurant
China River 川聚院,258 W 44th St,10036,chinese,40.75817112,-73.9883149,restaurant
Pondicheri,15 W 27th St,10001,indian,40.744449,-73.988307,restaurant
Silky Kitchen,137 E 13th St,10003,chinese,40.73297,-73.98829,restaurant
Arriba Arriba Midtown,762 9th Ave,10019,mexican,40.76412881,-73.98828506,restaurant
Eat Gai,88 Essex St,10002,thai,40.7180351,-73.9882738,restaurant
KazuNori  | The Original Hand Roll Bar,15 W 28th St,10001,japanese,40.74519,-73.98824,restaurant
Umi No Ie,86 E 3rd St,10003,japanese,40.724637,-73.988227,restaurant
Blue Ribbon Sushi Izakaya,187 Orchard St,10002,japanese,40.72208398,-73.98822453,restaurant
The Distillery,785 9th Ave,10019,american,40.76509,-73.98818,restaurant
Mayamezcal,304 E 6th St,10003,mexican,40.72711,-73.98817,restaurant
Hot Kitchen Skewer Hotpot & BBQ,104 2nd Ave,10003,chinese,40.72741,-73.98816,restaurant
Pure Thai Cookhouse,766 9th Ave,10019,vietnamese,40.764291,-73.988159,restaurant
Ni Japanese Delicacies,88 Essex St,10002,japanese,40.7185896,-73.9881543,restaurant
Arancini Bros,88 Essex St,10002,pizza,40.718597,-73.988154,restaurant
Ariana Afghan Kebab Restaurant,787 9th Ave,10019,indian,40.76515,-73.98813,restaurant
Don Ceviche,88 Essex St,10001,seafood,40.718295,-73.988123,restaurant
V-Nam Cafe,20 1st Ave,10003,vietnamese,40.72336961,-73.98812018,restaurant
SHI MIAODAO Yunnan Rice Noodle,33 Saint Marks Pl,10003,chinese,40.72904,-73.9881,restaurant
noda,6 West 28th St,10001,japanese,40.74478,-73.9881,restaurant
&pizza,15 W 28th St,10001,pizza,40.745294,-73.9880992,restaurant
99 Favor Taste,37 St Marks Pl,10003,korean,40.728833,-73.988094,restaurant
Risotteria Melotti NYC,309 E 5th St,10003,italian,40.72667336,-73.98809195,restaurant
Briciola,370 W 51st St,10019,italian,40.7637997,-73.98809195,restaurant
Han Dynasty,90 3rd Ave,10003,vietnamese,40.732072,-73.988074,restaurant
Green Symphony,255 W 43rd St,10036,healthy,40.7575266,-73.9880669,restaurant
MTHR Vegan,329 W 49th St,10019,healthy,40.76241,-73.98806,restaurant
Bombay Grill House,764 9th Ave,10019,indian,40.76415,-73.98806,restaurant
Joe's Steam Rice Roll,36 St Marks Pl,10003,chinese,40.72863,-73.98805,restaurant
Ulivo,4 W 28th St,10001,italian,40.7447372,-73.98803394,restaurant
MONOMONO,116 E 4th St,10003,korean,40.72549,-73.98803,restaurant
Pig Beach,480 Union St,11231,american,40.67929415,-73.98802643,restaurant
Gaonnuri,1250 Broadway,10001,korean,40.74757,-73.98802,restaurant
Taqueria Diana,129 2nd Ave,10003,mexican,40.72843376,-73.98798443,restaurant
The Grayson,16 1st Ave,10009,american,40.72338,-73.98797,restaurant
Cafe Himalaya,78 E 1st St,10009,indian,40.7232289,-73.98794412,restaurant
TAJ,310 E 6th St,10003,indian,40.72704534,-73.98793906,restaurant
Tai Thai,78 E 1st St,10009,thai,40.72324,-73.98793,restaurant
GLORIA,401 West 53rd St,10019,seafood,40.76565241,-73.98791867,restaurant
Char Sue,119 Essex St,10002,vietnamese,40.71960009,-73.98791526,restaurant
Mee Noodle Shop,795 9th Ave,10019,chinese,40.7653751,-73.9879042,restaurant
Greens & Grains,115 Essex St,10002,healthy,40.7194999,-73.9878899,restaurant
Soba-ya,229 E 9th St,10003,vietnamese,40.72964859,-73.98788452,restaurant
Union Square Cafe,101 E 19th St,10003,american,40.73775,-73.987874,restaurant
Frankie Boy's Pizza,1367 Broadway,10018,pizza,40.75214,-73.98782,restaurant
Big Daddy's,239 Park Ave S,10003,american,40.7379388,-73.9878026,restaurant
Sake Bar Decibel,240 E 9th St,10003,japanese,40.729299,-73.9878008,restaurant
Essex Taqueria,123 Essex St,10002,mexican,40.7197418,-73.9877989,restaurant
Warung Roadside,Dumbo Lot,11201,thai,40.70291,-73.98778,restaurant
Sons of Essex,133 Essex St,10002,american,40.720315,-73.987774,restaurant
Los Tacos No.1,229 W 43rd St,10036,mexican,40.7575067,-73.9877717,restaurant
Luke's Lobster Garment District,1407 Broadway,10018,seafood,40.75353,-73.98777,restaurant
Dig Inn,1407 Broadway,10018,healthy,40.75353,-73.98777,restaurant
The Dumpling Shop,124 2nd Ave,10003,chinese,40.72819806,-73.98774459,restaurant
Via Della Pace,48 E 7th St,10003,italian,40.72770133,-73.98773945,restaurant
The House,121 E 17th St,10003,american,40.73613,-73.98773,restaurant
GupShup,115 E18th St,10003,indian,40.73683233,-73.98771327,restaurant
Linen Hall,101 3rd Ave,10003,american,40.73231939,-73.98769053,restaurant
Taverna Di Bacco,175 Ludlow St,10002,italian,40.72191,-73.98768,restaurant
Farmer & The Fish- Gramercy,245 Park Ave S,10003,seafood,40.7379741,-73.9876775,restaurant
Nolita Pizza,128 2nd Ave,10003,pizza,40.72834,-73.98764,restaurant
Blockheads,Worldwide Plz,10019,mexican,40.76271553,-73.98763161,restaurant
La Flaca,384 Grand St,10002,mexican,40.7165,-73.98763,restaurant
Great Wall Chinese,384 Grand St,10002,chinese,40.7165,-73.98763,restaurant
Giardino 54,402 W 54th St,10019,italian,40.7661,-73.98763,restaurant
La Margarita Pizzeria,168 Ludlow St,10002,pizza,40.72153924,-73.98762754,restaurant
Totto Ramen,366 W 52nd St,10019,japanese,40.76444,-73.98759,restaurant
Lui's Thai Food,128 E 4th St,10003,thai,40.72524643,-73.98758698,restaurant
Malai Marke Indian Cuisine,318 E 6th St,10003,indian,40.726934,-73.98758,restaurant
Badshah,788 9th Ave,10019,indian,40.76483,-73.98756,restaurant
OMAKASE by TEISUI,246 5th Ave,10001,japanese,40.74465,-73.98755,restaurant
Stanford East Sake Bar,43 W 32nd St,10001,japanese,40.74814,-73.98755,restaurant
Otto's Tacos,141 2nd Ave,10003,mexican,40.72912895,-73.9875403,restaurant
Patzeria Family & Friends,311 W 48th St,10036,pizza,40.7615,-73.98754,restaurant
Skewr Kabob Kitchen,34 East 23rd St,10010,healthy,40.7405,-73.98752,restaurant
Saluggi's East,399 Grand St,10002,pizza,40.71601,-73.9875,restaurant
El Sombrero,108 Stanton St,10002,mexican,40.72124,-73.9875,restaurant
Westville Hell's Kitchen,809 9th Ave,10019,american,40.76577,-73.9875,restaurant
Thai Noodle House,792 9th Ave,10019,thai,40.76495,-73.98747,restaurant
May Kaidee East Broadway,215 E Broadway,10002,healthy,40.7140637,-73.98746498,restaurant
Xi'an Famous Foods,38 E 23rd St,10010,chinese,40.74033,-73.98744,restaurant
The Independent,147 W 40th St,10018,american,40.75468,-73.98744,restaurant
Yuqi's Cuisine,813 9th Ave,10019,thai,40.7659,-73.98741,restaurant
Sweet Chick,178 Ludlow St,10002,american,40.7217399,-73.98739,restaurant
Javelina,119 E 18th St,10003,mexican,40.73688126,-73.98738861,restaurant
Izakaya,326 E 6th St,10003,japanese,40.72667,-73.98738,restaurant
K'OOK,324 E 6th St,10003,korean,40.72682,-73.98738,restaurant
Souen,326 E 6th St,10003,healthy,40.72666931,-73.98737335,restaurant
Tijuana Picnic,151 Essex St,10002,mexican,40.7207634,-73.9873657,restaurant
Nuevo Mexico Bar & Restaurant,489 5th Ave,11215,mexican,40.667476,-73.987365,restaurant
Dubu Maru,34 W 32nd St,10001,korean,40.74769,-73.98735,restaurant
Turntable LP Bar & Karaoke,34-36 W 32nd St,10001,korean,40.74769,-73.98735,restaurant
San Loco,111 Stanton St,10002,mexican,40.72105751,-73.98734817,restaurant
Tacuba Hell's Kitchen,802 9th Ave,10019,mexican,40.76545,-73.98729,restaurant
Sushumai Asian Fusion,112 Stanton St,10002,japanese,40.72116107,-73.98728661,restaurant
Champion Pizza,123 Essex St,10002,pizza,40.719742,-73.9872791,restaurant
99 Cent Fresh Pizza,143 W 40th St,10018,pizza,40.754799,-73.987272,restaurant
V 4 Vegan,138 2nd Ave,10003,healthy,40.72881,-73.98727,restaurant
Sacco Pizza,819 9th Ave,10019,pizza,40.76626587,-73.98726654,restaurant
The Maze,32 W 32nd St,10001,korean,40.747846,-73.9872499,restaurant
Monte's,451 Carroll St,11215,pizza,40.6775499,-73.98724,restaurant
Clinton Square Pizza,201 Clinton St,10002,pizza,40.71395,-73.98724,restaurant
deep indian kitchen - indikitch,109 W 37th St,10018,indian,40.75216,-73.98724,restaurant
The Kunjip,32 W 32nd St,10001,korean,40.747641,-73.987239,restaurant
The Sabieng Thai,71 1st Ave,10003,thai,40.72554,-73.98722,restaurant
Spicy Moon,328 E 6th St,10003,chinese,40.72674,-73.98722,restaurant
Cinnamon Garden,328 E 6th St,10003,indian,40.72674,-73.9872199,restaurant
Torishin,362 W 53rd St,10019,japanese,40.76496,-73.98721,restaurant
Samwon Garden Korean BBQ,37 W 32nd St,10001,korean,40.74811,-73.9872,restaurant
May May Kitchen,181 Clinton St,10002,chinese,40.71511583,-73.98718514,restaurant
Shanghai Mong,30 W 32nd St,10001,korean,40.747612,-73.98715973,restaurant
Downtown Bakery Cocina Mexicana,69 1st Ave,10003,mexican,40.72543,-73.98711,restaurant
Paper Daisy,41 St Marks Pl,10003,american,40.7285,-73.98707,restaurant
Num Pang Kitchen,133 West 38th St,10018,vietnamese,40.75282241,-73.98700706,restaurant
Joe's Pizza,1435 Broadway,10018,pizza,40.75458413,-73.98700392,restaurant
Fields Good Chicken,44 E 23rd St,10010,healthy,40.7403,-73.9869963,restaurant
Downtown Natural Market,51 Willoughby St,11201,healthy,40.69232,-73.98696,restaurant
Fast and Fresh Burrito Deli,84 Hoyt St,11201,mexican,40.68806,-73.98694,restaurant
Peppino's Brick Oven Pizza & Restaurant,469 5th Ave,11215,pizza,40.668221,-73.986936,restaurant
